age,income,loan_amount,credit_score,employment_status,loan_term,existing_debts,default
37,62664.92,19805.12,661,Self-Employed,60,9892.36,0
62,66697.47,16716.08,621,Employed,12,15018.34,0
40,75679.07,4992.35,408,Unemployed,48,8404.3,1
26,110001.18,23392.57,785,Employed,36,15165.5,0
50,80561.69,18379.56,710,Part-Time,36,25652.09,0
64,88150.73,14277.46,546,Part-Time,48,2157.78,0
60,99231.75,29499.9,723,Employed,36,8880.27,0
33,40758.1,5149.5,640,Employed,24,2291.06,0
41,88871.55,32796.33,642,Employed,48,6143.91,0
44,62635.78,17799.54,611,Part-Time,12,9937.26,0
32,18000.0,20857.66,728,Employed,24,6909.52,1
33,18000.0,14444.6,608,Part-Time,36,15639.84,1
31,44547.06,2996.34,581,Employed,36,13056.69,0
65,83280.58,16743.51,782,Employed,36,14093.13,0
54,72844.99,21012.7,664,Part-Time,36,9853.12,0
58,74609.17,24086.03,667,Employed,36,10497.74,0
57,118773.59,16217.7,742,Self-Employed,36,9545.17,0
64,38272.76,2000.0,620,Employed,60,10259.4,0
25,69314.17,4125.05,638,Employed,12,14933.07,0
60,77610.89,36468.18,708,Employed,60,0.0,0
23,51593.17,8167.18,541,Employed,36,14015.59,0
42,70708.17,30843.45,700,Self-Employed,36,5918.89,0
47,30001.27,9593.22,612,Employed,48,9628.0,0
37,105247.66,16357.9,757,Employed,36,1069.27,0
27,52959.64,23626.87,729,Employed,36,9489.3,0
29,120785.0,10618.25,717,Self-Employed,60,13945.19,0
58,69188.14,32329.94,535,Part-Time,48,15199.59,1
35,95701.34,18681.56,671,Self-Employed,36,3695.68,0
34,68667.43,22147.66,574,Unemployed,48,14861.87,1
62,69231.4,15591.54,677,Employed,36,19978.43,0
27,55399.27,23928.48,472,Employed,48,8544.17,0
62,72978.1,32209.13,541,Employed,24,12006.39,0
62,77949.97,16818.43,787,Employed,12,0.0,0
47,50393.54,33567.42,713,Self-Employed,36,5720.76,0
28,66873.89,12495.64,648,Part-Time,24,13893.64,0
28,54747.53,24876.86,598,Employed,48,18688.27,0
33,127491.6,22402.03,582,Part-Time,24,7805.06,0
46,67756.73,8382.76,698,Employed,12,30685.7,0
27,108630.8,19924.29,649,Self-Employed,48,14197.23,0
41,65109.44,18066.29,819,Employed,36,3086.5,0
26,76482.19,10321.27,663,Self-Employed,60,21010.28,0
45,36965.9,21222.02,685,Employed,24,3229.4,0
21,58823.19,19316.61,555,Unemployed,24,14298.99,1
52,75263.37,17346.72,648,Unemployed,12,5495.31,0
23,109650.1,17382.8,696,Employed,36,2497.96,0
29,75549.57,17189.91,646,Employed,24,18735.07,0
28,104593.01,14690.7,636,Self-Employed,48,10181.56,0
58,86018.23,19258.51,709,Self-Employed,12,24079.7,0
23,110685.03,12204.77,816,Employed,60,4874.46,0
40,68523.94,41911.29,693,Self-Employed,36,1082.52,0
47,129755.57,5316.0,783,Part-Time,48,8642.34,0
44,57865.09,12737.38,736,Self-Employed,24,32233.56,0
51,50838.45,13448.32,778,Employed,12,17837.41,0
57,39748.68,36364.44,625,Part-Time,36,15877.25,1
38,128275.62,6118.79,661,Employed,36,16108.57,0
58,90486.19,21833.3,662,Employed,36,8606.1,0
35,61646.98,20235.55,729,Unemployed,36,31105.45,1
65,101225.57,21002.42,751,Employed,24,15206.6,0
43,87192.3,29127.09,691,Employed,60,14550.21,0
54,119153.19,28942.46,759,Self-Employed,24,18894.04,0
60,31304.18,13941.39,629,Part-Time,24,3087.3,0
56,63366.0,19746.16,760,Employed,36,5844.57,0
59,58436.97,2000.0,771,Employed,36,10281.4,0
45,20657.93,18891.84,741,Employed,36,18939.3,1
22,96508.18,10854.1,692,Employed,36,2913.63,0
43,63240.09,16322.56,744,Employed,36,11528.52,0
29,88490.78,2831.65,600,Employed,48,10538.05,0
61,128994.3,21643.85,698,Unemployed,24,979.3,0
31,61168.91,2730.88,707,Self-Employed,12,8437.48,0
31,59471.18,19334.56,560,Part-Time,48,15795.76,1
32,72966.6,6961.45,723,Part-Time,24,1617.11,0
49,94681.18,10353.23,568,Unemployed,36,21879.34,1
46,55832.17,28392.59,641,Self-Employed,36,15276.32,0
63,54225.96,23291.26,684,Employed,48,14422.05,0
39,96429.73,28342.83,614,Part-Time,24,12057.32,0
33,79465.98,32037.54,687,Employed,60,4353.75,0
23,18881.79,11044.45,686,Employed,36,7452.12,0
21,39365.21,31490.74,606,Employed,60,14532.98,0
37,107530.9,4810.45,731,Employed,24,7438.41,0
62,80048.21,24714.9,611,Employed,48,13321.24,0
44,50945.1,13559.96,850,Part-Time,36,5707.83,0
61,65739.76,9627.3,670,Employed,48,15160.01,0
25,70330.92,23530.23,575,Employed,36,15682.56,0
25,88393.33,26504.56,591,Employed,60,606.18,0
58,36043.42,26237.42,783,Part-Time,48,12471.16,1
25,48976.27,19933.74,643,Employed,36,1348.32,0
23,76823.89,19187.62,557,Employed,24,0.0,0
39,67504.14,22741.8,757,Part-Time,24,7842.75,0
62,84296.48,20733.88,643,Part-Time,60,31578.42,0
52,39262.32,22872.2,739,Employed,60,17427.72,0
25,78928.22,19836.0,764,Self-Employed,24,21744.73,0
58,97289.59,25585.05,705,Employed,24,16258.92,0
58,82170.46,3355.13,850,Unemployed,24,13438.1,0
57,73477.79,16818.54,525,Self-Employed,24,18267.74,0
61,67602.91,5545.38,606,Self-Employed,24,7523.0,0
31,49128.72,20490.32,657,Employed,48,15293.6,0
65,68200.04,32777.37,850,Self-Employed,12,20239.68,0
35,101492.65,13733.24,842,Employed,60,16895.95,0
57,67024.29,19145.27,796,Employed,60,20699.46,0
47,47754.9,24808.38,609,Self-Employed,24,13278.2,0
56,57693.82,2000.0,619,Part-Time,36,23844.56,0
49,75021.26,13301.01,605,Employed,36,10542.38,0
49,60662.15,21280.64,609,Part-Time,24,26823.85,1
48,82132.58,2000.0,814,Employed,48,16015.25,0
56,83071.09,9208.72,658,Self-Employed,36,9312.38,0
54,92224.58,27907.72,670,Employed,24,3746.09,0
27,105588.99,27026.97,750,Employed,60,6344.06,0
58,94896.47,21368.86,530,Part-Time,36,5284.47,0
45,46644.02,25939.78,685,Employed,24,11378.97,0
35,47411.64,19935.94,581,Part-Time,60,3082.29,0
44,68105.71,22998.55,654,Employed,24,21049.31,0
64,58720.62,15159.12,627,Self-Employed,12,12775.06,0
59,41541.83,19042.31,623,Employed,24,12491.05,0
58,58957.71,12308.67,700,Self-Employed,36,3842.29,0
41,58137.18,29371.35,700,Part-Time,36,6616.74,0
56,53203.81,31694.03,660,Self-Employed,48,0.0,0
38,62105.26,30419.22,713,Employed,36,23324.64,0
51,99461.27,14327.02,602,Part-Time,36,2075.98,0
49,74980.95,9416.03,741,Self-Employed,12,2606.67,0
32,131795.23,29492.76,661,Employed,36,21892.21,0
32,74262.7,22895.16,636,Self-Employed,60,14712.95,0
23,62748.36,20957.26,608,Self-Employed,48,12845.16,0
27,70103.32,12297.31,658,Part-Time,48,14381.88,0
40,76412.3,21830.97,848,Employed,36,18677.3,0
42,80881.35,8232.5,674,Employed,36,12699.13,0
28,121917.78,23706.56,577,Unemployed,48,1195.26,1
39,48866.99,30409.98,763,Self-Employed,60,17132.33,0
48,91476.15,32679.41,638,Employed,48,14956.41,0
31,75193.76,24376.72,706,Unemployed,36,20200.87,1
36,30722.56,5561.81,625,Employed,12,3256.31,0
37,89267.47,19775.97,795,Employed,24,6894.61,0
43,101690.59,37257.14,627,Part-Time,12,14744.62,0
37,48570.59,10182.5,806,Self-Employed,36,5388.42,0
54,69776.65,17467.37,586,Unemployed,12,0.0,1
35,26866.14,30721.72,654,Self-Employed,36,13381.31,1
40,38529.84,23554.21,806,Employed,36,18265.05,0
38,96200.74,40321.41,695,Employed,36,11097.48,0
29,58339.59,11404.18,850,Employed,36,15836.95,0
51,42279.93,9092.2,656,Part-Time,24,14823.57,0
31,75736.51,29017.13,703,Employed,36,12073.47,0
34,56939.69,7237.09,850,Employed,60,12951.74,0
56,58229.46,16229.09,544,Employed,36,21443.97,0
63,88483.15,17409.18,533,Employed,60,5250.25,0
51,40956.67,27323.91,608,Employed,36,17411.31,1
62,47365.87,23528.41,753,Self-Employed,36,3733.86,0
59,73852.0,22113.58,535,Employed,36,6436.54,0
42,94235.24,14378.12,734,Unemployed,48,20371.42,1
55,100954.01,28935.04,727,Part-Time,60,3531.18,0
35,53373.46,54232.42,850,Employed,36,10308.86,0
41,93434.42,24221.54,774,Part-Time,48,28529.43,0
45,50396.44,18897.05,713,Employed,60,19178.85,0
64,115655.23,6319.23,802,Employed,48,6839.8,0
59,41655.72,12262.67,729,Employed,12,8039.22,0
43,103211.97,16076.61,639,Part-Time,12,10809.19,0
50,53587.85,13188.6,577,Self-Employed,60,21183.61,0
30,120331.16,17855.3,629,Employed,48,4988.47,0
57,84783.02,34002.14,676,Self-Employed,60,4564.82,0
45,44599.59,29224.5,696,Self-Employed,24,16993.47,0
44,56944.04,16570.51,488,Self-Employed,48,232.04,0
55,89529.53,7125.48,660,Employed,48,5622.46,0
49,96316.11,30036.31,683,Part-Time,60,11404.38,0
24,68232.11,17558.51,729,Self-Employed,48,11763.26,0
33,71116.46,2461.5,826,Employed,24,2447.66,0
28,88958.83,24411.87,697,Part-Time,48,14476.18,0
54,73294.96,27231.18,598,Employed,36,15876.36,0
22,37662.38,2000.0,516,Self-Employed,36,7362.57,0
30,49675.65,10579.01,742,Self-Employed,24,23625.3,0
47,75878.0,17005.91,602,Employed,60,14377.24,0
52,100387.06,24610.6,758,Employed,24,4965.99,0
43,110399.56,13358.28,806,Self-Employed,36,23345.46,0
59,89488.24,10510.72,541,Part-Time,36,8336.73,0
62,77182.27,24544.52,730,Part-Time,60,13252.11,0
26,88720.35,13785.1,796,Self-Employed,48,8592.53,0
63,53331.23,22878.49,772,Employed,36,16369.07,0
48,66169.23,7996.36,491,Employed,12,8629.3,0
49,49396.73,5829.0,603,Part-Time,36,9054.01,0
25,38781.43,24797.42,565,Employed,24,10880.16,1
48,78338.73,20272.68,727,Self-Employed,48,8486.35,0
53,74637.83,26302.1,717,Employed,36,19502.7,0
47,87191.31,13206.66,437,Employed,12,3195.45,0
24,83652.8,10844.05,653,Self-Employed,60,11739.97,0
44,76066.11,30246.47,752,Self-Employed,12,12626.26,0
63,83915.42,4293.37,693,Self-Employed,12,11127.56,0
53,68932.92,29263.15,693,Employed,36,18778.09,0
27,80322.28,29884.54,647,Part-Time,12,1472.36,0
64,51846.39,25740.81,585,Employed,24,15975.42,0
64,79242.65,11809.73,678,Part-Time,60,3285.33,0
28,86710.44,10651.29,685,Self-Employed,48,8438.56,0
57,53257.96,16109.5,735,Employed,48,2566.17,0
39,71295.8,6344.64,743,Self-Employed,48,9675.36,0
47,54409.94,9344.75,688,Self-Employed,12,7952.52,0
41,56837.33,23802.61,779,Employed,48,23467.9,0
56,41876.77,23844.14,646,Self-Employed,36,13689.56,0
65,101644.37,8553.83,550,Employed,12,15078.5,0
56,96642.13,24085.1,723,Part-Time,36,4247.48,0
62,83435.85,22088.73,691,Employed,36,17180.54,0
63,119304.9,31588.98,725,Employed,12,23467.58,0
25,65268.86,23122.23,566,Part-Time,24,18089.36,1
32,145794.06,27527.23,841,Employed,36,2815.91,0
53,64311.76,22293.7,744,Unemployed,36,8751.01,1
47,76379.83,26819.36,654,Employed,12,12759.43,0
23,60055.55,6415.95,596,Employed,36,7959.86,0
25,79308.14,16904.3,777,Employed,24,29730.94,0
44,90890.37,17649.16,581,Employed,36,8624.06,0
48,67152.09,15806.25,850,Employed,24,11696.54,0
28,114418.0,21994.98,625,Employed,36,7798.4,0
28,75978.73,23709.42,835,Employed,36,13621.79,0
26,76762.13,21530.31,663,Employed,48,21676.45,0
46,47275.06,16407.51,822,Employed,12,12803.99,0
21,80462.48,11378.43,614,Employed,36,10466.91,0
46,66649.32,27874.67,682,Employed,48,4482.63,0
42,54794.01,21147.6,752,Employed,24,20461.85,0
41,50588.14,8832.48,740,Employed,36,10994.14,0
51,136794.08,16256.81,779,Employed,36,10693.13,0
44,63413.07,2310.3,636,Employed,48,0.0,0
53,33575.36,18318.34,688,Employed,36,11109.48,0
55,52544.46,16214.58,792,Part-Time,60,9192.27,0
62,68710.8,12829.8,617,Employed,48,0.0,0
56,83666.68,32261.4,732,Employed,36,18927.28,0
44,83869.91,7594.61,660,Self-Employed,24,8253.3,0
43,86915.36,24357.54,699,Employed,36,25268.98,0
31,53878.49,37680.37,688,Employed,24,21901.09,0
47,78511.01,27695.41,609,Part-Time,36,6960.67,0
27,48098.51,17716.15,657,Self-Employed,24,21585.2,0
62,54508.93,7793.38,693,Unemployed,48,23273.8,1
59,47057.28,5741.44,671,Unemployed,48,8086.75,1
26,40290.28,14296.03,822,Self-Employed,60,4771.38,0
56,96605.24,11816.99,771,Self-Employed,24,0.0,0
26,87215.29,11524.08,706,Employed,60,14663.09,0
53,94416.63,15063.18,611,Part-Time,48,5186.72,0
24,70982.83,17079.78,606,Self-Employed,60,14873.45,0
42,89420.19,22366.91,850,Employed,48,8025.04,0
50,25967.76,6859.83,589,Employed,24,6541.88,0
53,91577.19,11859.81,690,Self-Employed,60,8069.56,0
39,74428.0,16562.95,712,Employed,36,2901.28,0
62,85677.74,16240.63,652,Part-Time,48,8066.33,0
55,79500.58,34527.81,590,Employed,24,6843.71,0
30,45323.62,20090.22,609,Part-Time,24,11900.91,0
51,32549.01,3477.69,631,Employed,24,12729.81,0
53,52198.65,21763.63,616,Self-Employed,36,4501.77,0
36,84122.93,22910.97,799,Employed,36,19705.64,0
54,87252.29,16873.85,679,Employed,60,10883.02,0
61,35801.44,7079.43,633,Employed,12,22517.08,0
57,45472.52,33822.49,690,Employed,12,13687.58,0
55,51919.11,8371.04,740,Employed,36,12483.73,0
49,61067.37,23946.95,649,Part-Time,24,8563.15,0
33,35948.73,19800.45,761,Employed,36,16303.88,0
56,34448.71,23407.29,566,Self-Employed,48,12234.97,1
37,49454.12,33361.72,785,Self-Employed,60,18009.26,0
44,72156.35,23054.75,679,Employed,24,23232.64,0
35,40485.14,12972.02,676,Part-Time,24,6912.03,0
35,67104.91,27953.93,618,Part-Time,48,16294.25,1
28,96463.82,12320.1,569,Part-Time,24,16095.81,0
64,37455.51,19472.02,530,Part-Time,48,15206.78,1
27,64838.86,6362.25,611,Self-Employed,36,8967.61,0
24,95618.92,8700.47,733,Unemployed,60,9109.24,0
63,59543.29,18462.48,593,Employed,12,7912.82,0
45,55658.26,21312.78,541,Employed,60,7773.98,0
40,99087.4,2678.48,598,Self-Employed,60,6119.13,0
54,62344.95,22475.59,645,Employed,12,11268.52,0
38,97612.38,10625.14,649,Self-Employed,36,6695.27,0
26,80724.13,29517.19,668,Employed,36,15049.51,0
53,61428.88,14832.32,773,Employed,24,12398.68,0
28,81992.26,7887.4,792,Part-Time,60,13183.86,0
45,78011.24,18682.24,850,Employed,24,10085.58,0
63,95522.07,9753.88,534,Employed,24,12482.29,0
63,56291.36,29420.51,603,Self-Employed,12,10268.74,0
37,71030.15,18004.77,743,Part-Time,36,17456.8,0
56,68462.11,16634.91,639,Part-Time,60,8903.28,0
48,87603.7,23326.21,757,Employed,36,14628.67,0
42,44370.52,8955.47,699,Part-Time,48,2855.4,0
27,95424.43,6397.62,822,Self-Employed,12,16984.52,0
37,81658.22,21675.16,774,Part-Time,48,8085.17,0
50,37076.87,8102.96,775,Employed,36,5614.1,0
65,100206.57,8099.91,643,Employed,36,4028.4,0
21,125852.33,25530.8,671,Employed,36,3474.55,0
53,95045.85,22725.58,653,Self-Employed,60,8629.7,0
59,105674.62,6715.53,544,Employed,48,22490.39,0
63,72134.28,12427.78,812,Employed,48,7496.74,0
40,28462.38,9866.42,747,Self-Employed,36,0.0,0
26,23896.99,33986.87,649,Employed,12,14558.26,1
33,76377.05,26154.09,797,Employed,36,4200.2,0
59,55200.53,14212.4,623,Employed,48,17703.65,0
60,47135.59,23185.75,515,Part-Time,48,9052.46,1
49,68431.33,5794.32,771,Self-Employed,36,10081.94,0
26,85389.63,11946.18,565,Self-Employed,36,20381.18,0
26,33681.06,18943.77,662,Unemployed,24,16324.11,1
42,58778.06,22070.08,699,Self-Employed,12,3275.36,0
47,107746.77,17122.87,715,Employed,48,4305.19,0
22,43117.79,20232.12,756,Self-Employed,60,0.0,0
51,91744.03,18705.03,732,Unemployed,36,30222.55,1
45,57881.73,16527.8,729,Employed,48,5961.05,0
21,83644.84,15334.69,609,Self-Employed,48,20188.69,0
25,97433.19,14163.62,706,Employed,24,8274.08,0
41,88532.04,20087.44,545,Part-Time,24,4441.01,0
53,92728.99,21697.34,821,Self-Employed,24,12150.93,0
58,41210.16,19785.23,554,Unemployed,60,9713.35,1
40,97841.49,7392.63,649,Self-Employed,12,17613.12,0
34,48682.67,9009.65,561,Employed,36,17700.69,0
64,76488.54,21589.94,614,Employed,36,7869.01,0
41,76456.15,31245.06,681,Part-Time,48,1920.32,0
35,82128.06,19371.74,632,Employed,24,3619.85,0
40,78423.92,14294.98,783,Employed,60,0.0,0
21,48904.75,20019.06,700,Self-Employed,36,10078.78,0
34,36253.31,7768.61,638,Employed,60,11917.4,0
44,91808.72,29780.49,668,Employed,36,4000.2,0
62,74645.86,19679.35,790,Employed,36,3154.44,0
54,98734.42,11974.89,762,Employed,48,11887.41,0
56,68881.68,16498.84,578,Self-Employed,36,7576.32,0
45,34870.89,13256.67,619,Employed,24,10509.5,0
25,94153.24,29805.03,723,Employed,48,9429.43,0
38,60740.73,16179.84,712,Part-Time,36,13741.11,0
65,78550.09,19398.29,585,Employed,36,8043.05,0
22,53813.51,23163.54,747,Self-Employed,48,8578.79,0
60,111107.54,11333.1,600,Employed,48,0.0,0
51,48085.88,19743.39,797,Employed,36,11647.67,0
33,61564.26,20469.92,728,Self-Employed,36,12620.84,0
56,72686.22,4013.29,578,Self-Employed,24,10756.1,0
58,42695.44,20274.27,632,Unemployed,36,25382.84,1
22,78262.99,17588.14,631,Employed,24,13139.45,0
25,110297.76,19169.7,694,Employed,24,10904.66,0
50,57738.45,18320.67,662,Employed,48,15494.01,0
65,79878.57,20332.53,577,Employed,24,26790.04,0
22,18000.0,30036.09,555,Employed,24,13769.06,1
50,69026.77,7384.43,729,Part-Time,48,0.0,0
27,62173.94,14920.63,706,Part-Time,48,15024.41,0
50,49537.56,23999.57,689,Employed,48,5845.35,0
49,97036.26,22328.33,704,Employed,36,0.0,0
25,61843.91,22134.65,624,Employed,36,23882.93,0
51,65563.06,42782.19,697,Employed,60,22370.13,0
61,60570.18,23527.22,850,Self-Employed,24,5663.76,0
59,22079.6,28178.44,786,Part-Time,12,5709.58,1
22,41700.34,15236.35,654,Employed,24,13121.17,0
32,94027.34,9063.79,633,Employed,60,5803.75,0
31,18000.0,15171.14,423,Employed,24,11054.48,1
41,50842.12,24407.64,776,Employed,36,7007.73,0
27,60007.0,21661.45,751,Unemployed,36,9197.18,1
59,113590.55,21629.26,631,Part-Time,60,2169.51,0
55,89215.09,16070.9,551,Part-Time,36,17788.29,0
57,56070.74,14635.78,576,Part-Time,36,20426.52,1
29,102612.84,16381.28,720,Employed,60,11298.57,0
21,51487.1,24520.28,672,Self-Employed,24,11746.3,0
61,95227.5,25566.55,742,Self-Employed,36,16404.1,0
34,36028.07,8943.83,688,Employed,12,12013.31,0
50,96831.45,24861.08,767,Employed,24,24106.95,0
61,59846.66,12143.51,713,Self-Employed,12,2785.46,0
22,44287.39,22220.29,755,Part-Time,36,18026.59,0
21,64571.41,16272.31,492,Employed,24,11200.58,0
21,76933.6,32092.1,569,Part-Time,48,4151.51,0
28,57631.29,14237.33,647,Part-Time,36,27729.62,0
23,83848.84,19607.51,777,Part-Time,36,28696.4,0
57,55425.15,23459.34,849,Employed,48,10544.91,0
48,85509.31,10134.37,665,Employed,60,15113.08,0
65,81055.55,17344.29,625,Self-Employed,36,8701.7,0
57,68476.92,15600.74,504,Employed,12,9827.94,0
64,58965.44,13375.68,758,Employed,24,4072.51,0
31,73788.52,14042.49,630,Part-Time,60,3038.16,0
33,83756.34,28008.13,850,Employed,48,24909.05,0
59,121544.98,12613.04,613,Employed,36,11728.62,0
32,93485.51,23097.67,850,Unemployed,24,12354.09,1
23,94399.75,20831.36,747,Employed,36,6326.37,0
51,147212.8,5427.18,587,Part-Time,48,13329.79,0
57,82898.96,22672.52,701,Employed,36,1473.44,0
64,82116.09,5278.38,749,Employed,12,6583.83,0
62,87600.38,23652.83,660,Employed,36,3601.58,0
26,44775.85,13435.28,755,Employed,48,21050.19,0
55,58902.46,18075.31,753,Employed,60,436.71,0
59,57345.77,6351.48,734,Part-Time,24,3745.49,0
52,86190.35,19101.44,679,Part-Time,60,0.0,0
57,65645.64,26342.55,574,Employed,36,5769.91,0
58,73455.59,10737.31,673,Employed,48,8783.35,0
41,97186.37,12535.5,696,Self-Employed,60,18844.46,0
22,91578.77,22091.59,511,Employed,36,10446.02,0
41,65956.97,22316.56,695,Employed,12,9125.89,0
30,53250.12,2000.0,671,Employed,24,14099.36,0
26,98381.87,36138.66,563,Employed,48,8899.68,0
26,89347.28,22756.98,650,Employed,36,28869.36,0
52,29843.58,24272.27,652,Employed,36,7862.98,0
43,62171.15,16708.14,850,Self-Employed,36,14895.98,0
45,74137.89,2000.0,700,Employed,24,17785.19,0
54,89470.74,24072.5,773,Employed,24,7662.0,0
45,92752.54,12913.31,669,Employed,48,13157.61,0
49,77097.65,22895.39,511,Employed,36,8494.08,0
24,84631.19,16030.79,741,Part-Time,24,13918.15,0
59,71603.42,20142.35,621,Self-Employed,36,12706.47,0
41,53153.71,11025.03,650,Part-Time,60,11018.02,0
27,63468.39,25779.5,585,Employed,24,3911.06,0
57,70474.78,7304.59,687,Employed,24,25045.86,0
54,69133.02,38210.12,776,Employed,36,16104.79,0
23,22860.68,38141.54,764,Employed,12,879.54,1
29,60062.92,32694.3,823,Self-Employed,12,9057.41,0
21,71405.14,29479.31,836,Employed,12,1014.23,0
33,62965.75,17239.06,496,Employed,24,17334.57,0
25,63829.41,28498.92,573,Employed,36,11847.52,0
52,82199.78,17134.41,517,Employed,24,12028.54,0
44,43026.07,4018.34,737,Employed,36,6103.43,0
65,29298.94,31528.81,618,Self-Employed,48,9791.05,1
54,61295.76,28159.42,636,Unemployed,12,17510.29,1
48,89102.86,17717.95,661,Employed,24,19390.83,0
43,112188.83,6973.34,714,Employed,60,17924.95,0
23,89553.21,12724.19,546,Employed,36,1134.83,0
24,33293.41,2000.0,567,Employed,48,10697.19,0
48,64190.82,26505.73,680,Self-Employed,36,13773.19,0
21,76415.86,3570.22,788,Employed,60,6856.57,0
22,74439.78,20581.48,678,Unemployed,24,386.89,0
30,83482.61,10406.76,609,Part-Time,12,2993.59,0
60,47073.78,5159.67,487,Employed,48,22498.42,0
41,71623.58,20145.2,766,Part-Time,12,3659.77,0
52,80508.07,14995.81,614,Self-Employed,36,12332.92,0
39,90641.77,25543.7,577,Unemployed,12,10905.66,1
28,49857.05,6591.55,526,Employed,36,10923.53,0
37,61371.08,11184.17,550,Unemployed,48,9760.97,1
25,18000.0,2000.0,593,Employed,36,17523.96,0
55,54463.45,2000.0,659,Employed,36,12249.29,0
29,56889.63,34183.73,571,Unemployed,24,7620.42,1
37,44510.39,36752.38,697,Employed,24,12359.41,0
65,74140.3,18834.54,658,Employed,48,3057.19,0
47,68601.36,10585.54,850,Employed,12,15331.61,0
41,18000.0,15313.96,527,Employed,36,7233.23,1
45,75387.7,25862.17,695,Employed,36,7636.4,0
56,46791.9,13370.5,696,Employed,36,15591.33,0
32,82142.22,20138.7,587,Employed,36,9148.79,0
49,37953.72,17885.2,689,Part-Time,48,9542.89,0
60,70750.16,12880.69,749,Employed,36,20173.41,0
46,62920.92,13264.27,689,Part-Time,12,5187.69,0
41,77577.55,20639.89,805,Self-Employed,60,15488.7,0
27,73117.43,9208.01,484,Part-Time,24,18646.67,0
32,63620.9,22065.56,604,Part-Time,48,20168.28,0
63,31593.19,13755.79,813,Part-Time,12,27235.64,1
45,33069.8,19146.31,762,Employed,36,7505.02,0
34,55402.83,30455.66,729,Self-Employed,36,5924.45,0
39,69793.0,16486.27,791,Part-Time,12,17720.51,0
47,54793.8,26278.24,508,Self-Employed,48,18581.69,1
